43	0.0301655	0.392646	2635	4963.44	5023.19	246.099	1219.77	0	
44	0.258986	0.620171	40	4509.53	5408.35	212.335	1219.77	0	
45	0.856631	0.135308	5320	4574.11	5494.01	202.217	1219.77	0	
46	0.000608377	0.659949	3806	4766.95	5516.35	192.048	1219.77	0	
47	0.582195	0.0195398	1410	5767.71	5085.73	104.047	1219.77	0	
48	0.895061	0.0319575	738	4680.37	5220.63	244.063	1219.77	0	
49	0.195525	0.362593	803	4562.26	4725.57	232.752	1219.77	0	
50	0.0402788	0.285894	4748	4685.36	4433.56	184.988	1219.77	0	
51	0.237107	0.309763	2580	5238.94	4869.23	204.536	1219.77	0	
52	0.0520775	0.0550589	4215	4777.99	4454.88	183.637	1219.77	0	
53	0.4028	0.582897	1782	4383.27	5189.02	214.166	1219.77	0	
54	0.15861	0.320433	4880	4946.83	4643.2	211.222	1219.77	0	
55	0.138065	0.401049	2997	4924.45	5265.43	229.731	1219.77	0	
56	0.0856302	0.363685	4198	4257.12	5892.11	105.977	1219.77	0	
57	0.549809	0.268767	412	5030.12	5438.11	179.793	1219.77	0	
58	0.0254041	0.501771	301	4773.79	5324.09	230.557	1219.77	0	
59	0.557524	0.00209335	2472	5121.83	5095.37	225.496	1219.77	0	
60	0.214464	0.619464	66	4551.39	4945.8	244.873	1219.77	0	
61	0.205079	0.0690179	5169	5567.6	4999.32	148.505	1219.77	0	
62	0.352248	0.0251585	4979	5664.05	5087.21	125.126	1219.77	0	
63	0.229264	0.662771	4754	4743.59	4539.19	206.49	1219.77	0	
64	0.115362	0.289535	67	4565.52	4972	246.706	1219.77	0	
65	0.453426	0.249338	3088	4252.05	5839.84	114.661	1219.77	0	
66	0.267742	0.713696	987	4245.98	5495.9	158.957	1219.77	0	
67	0.0106016	0.270965	5366	4902.68	4943.6	249.981	1219.77	0	
68	0.0467693	0.562729	4798	4289.38	4266.57	136.899	1219.77	0	
69	0.0363871	0.239133	1431	5661.96	4884.06	122.762	1219.77	0	
70	0.530872	0.389353	3373	5316.63	4765.41	175.764	1219.77	0	
71	0.182286	0.717303	1396	5550.92	4964.72	151.309	1219.77	0	
72	0.193151	0.174733	1067	4255.33	5711.35	135.203	1219.77	0	
73	0.532306	0.331398	4664	5581.14	5120.25	139.038	1219.77	0	
74	0.418309	0.309853	1957	4842.74	4826.19	246.181	1219.77	0	
75	0.854542	0.0409552	4027	5269.52	4847.23	196.945	1219.77	0	
76	0.177737	0.106332	1072	4407.79	5688.6	156.62	1219.77	0	
77	0.404284	0.535492	1390	5643.21	5109.36	127.269	1219.77	0	
78	0.0317424	0.814487	2684	4388.88	5342.31	204.154	1219.77	0	
79	0.887018	0.0169224	2066	4205.66	4520.86	149.733	1219.77	0	
80	0.831425	0.0144394	4422	5142.39	4796.25	211.596	1219.77	0	
81	0.616723	0.159505	2231	5512.53	5193.25	142.939	1219.77	0	
82	0.0162795	0.815919	5226	4825.32	5557.18	175.16	1219.77	0	
83	0.532116	0.201519	2727	4317.73	5742.43	138.752	1219.77	0	
84	0.186614	0.495754	4659	5377.46	5165.22	174.99	1219.77	0	
85	0.209202	0.00389913	3032	4803.41	4704.53	233.683	1219.77	0	
86	0.37453	0.606588	3209	4450.42	4637.56	211.555	1219.77	0	
87	0.406003	0.192185	117	4434.45	4680.49	213.731	1219.77	0	
88	0.65196	0.333822	4582	4349.39	5747.23	140.887	1219.77	0	
89	0.11525	0.426814	5287	4543.27	4892.42	242.473	1219.77	0	
90	0.122565	0.163825	1883	5013.21	5315.07	211.386	1219.77	0	
91	0.315791	0.116181	2476	4668.63	5311.16	233.556	1219.77	0	
92	0.234755	0.0170695	969	4286.39	5026.69	195.012	1219.77	0	
93	0.0507489	0.0301683	550	4967.98	4836.52	238.209	1219.77	0	
94	0.0130621	0.0422144	4644	5205.29	5205.89	201.11	1219.77	0	
95	0.125404	0.0854337	736	4584.47	5264.99	235.363	1219.77	0	
96	0.194635	0.521515	2	4399.1	4823.51	217.953	1219.77	0	
97	0.232112	0.129074	5105	4672.01	4874.5	250.743	1219.77	0	
98	0.705996	0.247492	784	4620.08	4935.57	250.497	1219.77	0	
99	0.115885	0.177698	1911	4783.32	5537.89	185.057	1219.77	0	
100	0.400764	0.202272	943	4383.45	5244.15	210.973	1219.77	0	
101	0.357389	0.252573	3052	4750.41	5041.69	255.216	1219.77	0	
102	0.106788	0.646083	2368	4287.3	4111.22	108.96	1219.77	0	
103	0.395255	0.154855	4822	4545.58	5020.28	244.724	1219.77	0	
104	0.215359	0.351884	37	4470.06	5333.66	217.208	1219.77	0	
105	0.440187	0.38899	1614	4903.51	4579.79	202.188	1219.77	0	
106	0.554335	0.331933	4712	5337.93	4907.99	190.194	1219.77	0	
107	0.159256	0.537836	3691	4679.63	4389	173.828	1219.77	0	
108	0.00429609	0.154478	3883	4312.07	5845.29	119.219	1219.77	0	
109	0.482263	0.371531	2867	5384.59	4893.28	180.16	1219.77	0	
110	0.226645	0.353422	2800	5060.37	5339.58	199.587	1219.77	0	
111	0.238975	0.735737	412	5021.63	5448.16	178.391	1219.77	0	
112	0.487348	0.239182	1873	4945.41	5173.56	239.231	1219.77	0	
113	0.259789	0.135024	1140	4544.9	5519.69	196.434	1219.77	0	
114	0.714462	0.112291	822	4248.07	4351.01	142.284	1219.77	0	
115	0.873828	0.0780804	4316	5074.26	5171.02	225.371	1219.77	0	
116	0.553342	0.408145	3346	4779.7	4756.28	241.3	1219.77	0	
117	0.036766	0.726301	5012	4272.17	4200.12	123.79	1219.77	0	
118	0.226274	0.318946	5228	4793.53	5615.97	161.267	1219.77	0	
119	0.333742	0.591522	361	4591.3	5433.27	213.35	1219.77	0	
120	0.33565	0.117964	559	5138.62	4908.49	223.356	1219.77	0	
121	0.827917	0.1233	2791	5232.02	5153.43	203.399	1219.77	0	
122	0.744098	0.0575088	2386	4522.62	5204.04	234.987	1219.77	0	
123	0.513705	0.0415088	4333	4891.32	5403.43	207.349	1219.77	0	
124	0.00923643	0.416957	323	4546.42	5407.21	215.277	1219.77	0	
125	0.0213092	0.0383405	1611	4957.2	4519.68	179.447	1219.77	0	
126	0.422398	0.376816	1271	5139.26	5432.7	161.342	1219.77	0	
127	0.0719072	0.261336	1400	5618.64	4960.03	137.306	1219.77	0	
128	0.803828	0.148949	565	5178.6	4983.05	220.282	1219.77	0	
129	0.301117	0.292374	3742	4278.39	4322.94	143.869	1219.77	0	
130	0.170068	0.183826	3204	4367.71	4695.18	203.44	1219.77	0	
131	0.45921	0.124632	984	4250.33	5438.03	165.301	1219.77	0	
132	0.483908	0.249639	4931	4189.96	5595.59	135.058	1219.77	0	
133	0.29799	0.68186	3659	5534.61	4898.94	150.632	1219.77	0	
134	0.177172	0.715186	4793	4389.69	4443.23	177.805	1219.77	0	
135	0.189472	0.340924	779	4945.18	4925.21	246.175	1219.77	0	
136	0.345666	0.24521	3706	4945.7	4580.86	197.272	1219.77	0	
137	0.0406817	0.501213	763	4913.64	5040.98	249.615	1219.77	0	
138	0.262275	0.468372	2759	4536.87	5601.86	179.774	1219.77	0	
139	0.569601	0.0288041	3207	4437.47	4587.41	203.999	1219.77	0	
140	0.111324	0.793109	1715	4384.97	4186.79	129.52	1219.77	0	
141	0.423897	0.561261	2690	4338.29	5417.43	187.269	1219.77	0	
142	0.683047	0.0771859	598	5184.33	4852.17	211.837	1219.77	0	
143	0.201086	0.739728	3697	4729.89	4509.37	200.649	1219.77	0	
144	0.0329914	0.725206	5170	5495.42	4981.57	162.986	1219.77	0	
145	0.245552	0.25622	1881	5026.98	5297.61	212.852	1219.77	0	
146	0.165656	0.389827	2812	5461.74	5077.5	167.209	1219.77	0	
147	0.634569	0.119079	586	5114.23	4597.91	175.093	1219.77	0	
148	0.0976301	0.379727	993	4265.87	5567.04	155.837	1219.77	0	
149	0.900901	0.0587035	1314	5506.7	5076.15	158.327	1219.77	0	
150	0.715799	0.180361	5279	4213.92	4101.8	100.446	1219.77	0	
151	0.5352	0.359185	286	5099.04	5038.15	231.052	1219.77	0	
152	0.0111412	0.432979	604	5194.27	4919.46	215.67	1219.77	0	
153	0.255294	0.120636	3274	4594.81	5385.57	220.996	1219.77	0	
154	0.50426	0.438148	3549	4469.52	5753.53	144.613	1219.77	0	
155	0.887054	0.00367956	1141	4545.78	5583.17	183.926	1219.77	0	
156	0.403639	0.21569	5614	4788.09	5578.95	173.091	1219.77	0	
157	0.340365	0.505104	1273	5158.22	5349.35	180.885	1219.77	0	
158	0.45009	0.11296	2390	4479.6	5199.34	229.926	1219.77	0	
159	0.134597	0.857113	1997	5137.73	4749.11	204.987	1219.77	0	
160	0.0218127	0.598211	553	4858.73	4849.02	247.319	1219.77	0	
161	0.0711094	0.368345	2791	5206.41	5160.18	206.864	1219.77	0	
162	0.608571	0.135063	3606	5539.9	5142.09	144.986	1219.77	0	
163	0.667777	0.137361	5598	5436.9	4882.3	168.833	1219.77	0	
164	0.0644519	0.167879	556	4962.31	4897.34	243.37	1219.77	0	
165	0.00219288	0.793054	3051	4733.08	5067.56	254.553	1219.77	0	
166	0.382693	0.570678	4918	4288.33	5213.75	190.606	1219.77	0	
167	0.640777	0.100361	38	4495.69	5270.12	226.578	1219.77	0	
168	0.686449	0.294422	3971	4253.34	4871.45	183.551	1219.77	0	
169	0.0035278	0.983042	304	4711.22	5357.8	226.899	1219.77	0	
170	0.104762	0.56805	1381	5446.73	5052.21	171.63	1219.77	0	
171	0.59525	0.181314	561	5103.96	4935.02	229.51	1219.77	0	
172	0.106828	0.248932	2177	4570.94	5754.09	141.2	1219.77	0	
173	0.0820026	0.559225	5016	4431.82	4961.3	228.326	1219.77	0	
174	0.406442	0.524894	5051	4737.52	5306.49	234.144	1219.77	0	
175	0.608813	0.308968	5579	4273.92	5123.94	189.857	1219.77	0	
176	0.558729	0.0204263	769	5189.7	4998.22	218.699	1219.77	0	
177	0.740039	0.00268967	2258	5662.75	4998.12	129.015	1219.77	0	
178	0.0103029	0.971691	3635	5558.59	4942.1	148.846	1219.77	0	
179	0.121453	0.366171	3026	4866.87	4715.38	231.541	1219.77	0	
180	0.351107	0.52212	5125	4320.54	5551.31	168.3	1219.77	0	
181	0.986341	0.00725344	1633	4644.62	4300.93	151.804	1219.77	0	
182	0.769923	0.0369346	940	4419.07	5281.36	214.723	1219.77	0	
183	0.179267	0.492551	3519	4421.66	5583.47	176.971	1219.77	0	
184	0.175867	0.545928	2683	4380.38	5316.97	204.839	1219.77	0	
185	0.405543	0.331376	1067	4247.73	5725.93	131.826	1219.77	0	
186	0.429851	0.529712	2654	4347.58	4434.95	170.826	1219.77	0	
187	0.0537097	0.894015	1055	4453.04	5525.07	189.676	1219.77	0	
188	0.166392	0.23689	4394	4872.02	4825.53	244.566	1219.77	0	
189	0.0204462	0.332175	4005	5014.71	5462.96	175.232	1219.77	0	
190	0.0606881	0.765993	4401	4782.83	4732.09	238.266	1219.77	0	
191	0.317244	0.500885	4335	4849.64	5423.34	206.997	1219.77	0	
192	0.82391	0.128861	2156	4256.49	5748	129.99	1219.77	0	
193	0.633122	0.109173	3077	4250.88	5196.9	180.607	1219.77	0	
194	0.466487	0.312471	1886	4938.56	5308.21	221.408	1219.77	0	
195	0.113846	0.82555	1709	4372.57	4406.14	169.941	1219.77	0	
196	0.262932	0.507581	3655	5316.35	4933.98	195.759	1219.77	0	
197	0.0841611	0.707287	5443	5553.05	4880.62	144.978	1219.77	0	
198	0.0945668	0.591402	364	4520.69	5430.3	210.086	1219.77	0	
199	0.154987	0.158791	3846	4647.45	5035.01	252.681	1219.77	0	
200	0.00947651	0.161136	1377	5257.59	5002.38	207.804	1219.77	0	
201	0.129238	0.410556	975	4402.57	5439.58	195.74	1219.77	0	
202	0.264988	0.0116953	995	4237.81	5604.18	145.614	1219.77	0	
203	0.0795018	0.134328	294	4926.07	5152.44	242.809	1219.77	0	
204	0.181102	0.351072	2581	5223.54	4840.71	204.117	1219.77	0	
205	0.66014	0.245521	3430	4605.4	4914.97	248.873	1219.77	0	
206	0.337452	0.226951	4553	4230.95	5506.14	154.14	1219.77	0	
207	0.677806	0.0711116	4609	4561.35	5706.4	154.677	1219.77	0	
208	0.0916586	0.778023	2687	4314.84	5345.77	188.838	1219.77	0	
209	0.00699807	0.743812	2492	4881.08	5421.81	204.309	1219.77	0	
210	0.0883238	0.433071	1077	4411.03	5760.52	141.94	1219.77	0	
211	0.0990492	0.251798	3715	4451.11	4247.69	144.723	1219.77	0	
212	0.647867	0.202575	3438	4383.4	4498.8	184.975	1219.77	0	
213	0.053948	0.187788	283	5227.57	5025.12	212.497	1219.77	0	
214	0.358173	0.601798	4017	4696.36	4660.45	229.757	1219.77	0	
215	0.378752	0.312413	2152	4208.66	5845.38	108.189	1219.77	0	
216	0.287289	0.331079	1864	5085.21	5213.46	218.579	1219.77	0	
217	0.0443928	0.533354	45	4490.76	5139.99	234.75	1219.77	0	
218	0.286539	0.234447	3992	5039.05	5118.24	234.458	1219.77	0	
219	0.291818	0.447784	4917	4341.77	5225.53	203.275	1219.77	0	
220	0.139911	0.759294	3959	4311.5	4119.25	112.04	1219.77	0	
221	0.136653	0.204976	5005	4585.21	4263.73	145.326	1219.77	0	
222	0.126231	0.727949	2984	4256.74	4698.24	177.085	1219.77	0	
223	0.0976451	0.0789771	3499	4248.54	5636.27	144.005	1219.77	0	
224	0.250737	0.156295	3935	4788.17	4499.11	194.12	1219.77	0	
225	0.115332	0.408337	4549	4368.83	5465.89	187.246	1219.77	0	
226	0.0303091	0.43427	292	5017.66	5073.46	239.492	1219.77	0	
227	0.189388	0.163621	5346	5177.54	4800.05	206.538	1219.77	0	
228	0.297406	0.498533	3919	5737.05	4960.8	113.021	1219.77	0	
229	0.396706	0.253601	516	4704.53	4586.97	217.456	1219.77	0	
230	0.0562347	0.170279	5076	5050.74	4903.89	234.607	1219.77	0	
231	0.155398	0.528001	1460	5306.31	4952.93	198.383	1219.77	0	
232	0.130017	0.22325	583	5135.66	4703.46	196.753	1219.77	0	
233	0.945556	0.0515174	4310	4909.68	5324.2	221.497	1219.77	0	
234	0.338982	0.541792	279	5167.28	5100.45	218.549	1219.77	0	
235	0.0198782	0.43604	651	5028.51	4599.89	190.186	1219.77	0	
236	0.0996026	0.327089	1642	4530.64	4270.6	149.696	1219.77	0	
237	0.228175	0.0573283	2038	4609.44	4988.81	250.56	1219.77	0	
238	0.499161	0.19661	50	4573.5	5121.11	244.858	1219.77	0	
239	0.767269	0.225992	2258	5650.58	4995.11	131.447	1219.77	0	
240	0.202735	0.242146	2197	5178.36	5376.39	170.007	1219.77	0	
241	0.165524	0.333659	606	5218.38	4946.44	213.107	1219.77	0	
242	0.443285	0.23674	2075	4203.2	4383.88	136.282	1219.77	0	
243	0.27134	0.311023	4229	4411.8	4984.04	224.779	1219.77	0	
244	0.68509	0.189759	3277	4944.96	5411.41	199.253	1219.77	0	
245	0.339459	0.124303	1316	5527.9	5085.03	153.31	1219.77	0	
246	0.828081	0.000305363	3882	4347.26	5844.36	121.403	1219.77	0	
247	0.270009	0.119157	5046	5046.74	5092.95	235.234	1219.77	0	
248	0.250627	0.464249	3904	5317.48	5271.16	168.248	1219.77	0	
249	0.698455	0.242006	2578	5244.08	4783.85	192.666	1219.77	0	
250	0.417917	0.318605	1878	4929.37	5225.94	234.72	1219.77	0	
251	0.351564	0.145306	5580	4298.95	5520.72	168.036	1219.77	0	
252	0.39439	0.15357	5462	4465.49	4262.2	148.28	1219.77	0	
253	0.317011	0.193056	4656	5306.15	5037.94	198.698	1219.77	0	
254	0.115235	0.554218	1076	4344.88	5780.87	134.127	1219.77	0	
255	0.63339	0.156228	4556	4234.48	5651.04	139.346	1219.77	0	
256	0.60954	0.37546	1954	4814.13	4754.32	239.866	1219.77	0	
257	0.363222	0.257818	2811	5462.91	5111	164.266	1219.77	0	
258	0.351954	0.479213	817	4357.5	4511.76	182.647	1219.77	0	
259	0.140902	0.0150293	530	4661.61	4702.93	235.266	1219.77	0	
260	0.0232345	0.611121	4257	4214.28	4905.21	171.631	1219.77	0	
261	0.630987	0.145811	1464	5316.61	4908.36	194.124	1219.77	0	
262	0.16193	0.357146	1141	4527.2	5574.98	185.112	1219.77	0	
263	0.197672	0.160966	554	4921.09	4879.75	245.601	1219.77	0	
264	0.37153	0.467276	5366	4908.88	4929.69	249.048	1219.77	0	
265	0.834194	0.0978992	3654	5375.43	4934.43	184.852	1219.77	0	
266	0.433565	0.288328	266	4875.42	5227.95	238.635	1219.77	0	
267	0.0261105	0.876292	4026	5236	4846.83	202.751	1219.77	0	
268	0.5602	0.0312419	3423	5127.46	4988.58	227.735	1219.77	0	
269	0.0124942	0.517384	3482	4367.99	5285.39	204.965	1219.77	0	
270	0.615972	0.285352	4410	5152.8	4902.23	220.9	1219.77	0	
271	0.132025	0.114621	2315	4702.97	4406.96	177.046	1219.77	0	
272	0.485414	0.431368	5155	5248.01	5197.88	194.802	1219.77	0	
273	0.116195	0.824922	2541	4978.21	4800.33	233.34	1219.77	0	
274	0.257993	0.400158	4410	5162.52	4910.57	219.979	1219.77	0	
275	0.0205539	0.600306	4390	4964.92	4664.87	213.514	1219.77	0	
276	0.333421	0.424169	20	4510.57	4921.2	239.581	1219.77	0	
277	0.0352412	0.368731	3792	4889.94	5210.41	239.718	1219.77	0	
278	0.715765	0.0377458	517	4681.04	4600.94	220.313	1219.77	0	
279	0.352473	0.316848	1078	4376.8	5800.24	132.002	1219.77	0	
280	0.317068	0.196825	7	4428.2	4867.97	225.3	1219.77	0	
281	0.91109	0.0691241	5108	4318.17	4458.44	169.188	1219.77	0	
282	0.471278	0.267078	1256	5220.91	5056.13	212.594	1219.77	0	
283	0.242401	0.683776	5388	4390.95	5479.29	189.025	1219.77	0	
284	0.23769	0.132777	1604	4847.19	4516.82	192.912	1219.77	0	
285	0.528089	0.0537718	2030	4773.54	4942.28	254.774	1219.77	0	
286	0.00498305	0.203214	4467	4557.83	5334.2	225.812	1219.77	0	
287	0.403464	0.402397	2695	4242.2	5078.65	181.095	1219.77	0	
288	0.590887	0.236342	5284	4514.7	5301.11	225.714	1219.77	0	
289	0.110376	0.0301616	3072	4232.88	5296.31	170.453	1219.77	0	
290	0.565249	0.223984	4554	4305.58	5592.48	160.247	1219.77	0	
291	0.434123	0.3247	2812	5450.18	5075.59	169.665	1219.77	0	
292	0.235004	0.363039	513	4755.68	4570.87	212.484	1219.77	0	
293	0.529871	0.22742	3770	4394.92	5046.74	221.169	1219.77	0	
294	0.402134	0.0988432	1136	4529.64	5486.97	201.562	1219.77	0	
295	0.305027	0.238851	3488	4323.69	5183.73	201.073	1219.77	0	
296	0.318157	0.0420455	819	4335.43	4414.46	166.01	1219.77	0	
297	0.0657221	0.850729	2807	5142.56	5354.36	182.516	1219.77	0	
298	0.0677987	0.654045	1243	5368.21	5218.12	168.504	1219.77	0	
299	0.162151	0.070926	5370	4415.73	4523.82	192.833	1219.77	0	
300	0.043238	0.0721673	2481	4726.13	5283.6	237.415	1219.77	0	
301	0.368047	0.166928	2570	5074.38	4633.43	191.182	1219.77	0	
302	0.0981833	0.422523	2100	4213.99	5296.4	164.475	1219.77	0	
303	0.010826	0.401375	371	4687.26	5588.48	179.322	1219.77	0	
304	0.498237	0.230909	3740	4415.51	4253.49	145.111	1219.77	0	
305	0.577299	0.366214	5076	5045.78	4921.76	236.122	1219.77	0	
306	0.178002	0.609011	1141	4524.26	5587.62	182.48	1219.77	0	
307	0.227182	0.40312	4577	4443.06	5601.73	175.553	1219.77	0	
308	0.439532	0.4064	974	4430.42	5489.48	192.733	1219.77	0	
309	0.272224	0.192799	1725	4262.38	4328.36	141.949	1219.77	0	
310	0.594345	0.237667	1704	4451.21	4426.12	181.184	1219.77	0	
311	0.731974	0.107416	1620	4497.51	4526.53	201.707	1219.77	0	
312	0.480542	0.512953	3185	4526.92	5141.04	239.218	1219.77	0	
313	0.435464	0.147117	607	5249.22	4971.85	208.838	1219.77	0	
314	0.379557	0.349628	4799	4245.94	4296.18	134.624	1219.77	0	
315	0.689196	0.144191	524	4647.62	4643.17	226.83	1219.77	0	
316	0.347408	0.0620017	3172	4387.15	4962.66	219.692	1219.77	0	
317	0.361126	0.176629	1283	5101.88	5262.32	208.54	1219.77	0	
318	0.816314	0.0704771	423	5091.34	5428.28	171.895	1219.77	0	
319	0.629531	0.161052	751	4677.56	5079.03	252.929	1219.77	0	
320	0.351212	0.504259	4548	4459.32	5456.72	200.673	1219.77	0	
321	0.543523	0.100349	1264	5171.77	5147.53	213.833	1219.77	0	
322	0.546149	0.0036671	3909	5587.46	5164.97	131.761	1219.77	0	
323	0.0511925	0.161445	2087	4309.75	5287.59	191.926	1219.77	0	
324	0.327788	0.226165	245	4771.18	5394.85	218.45	1219.77	0	
325	0.0971782	0.61495	3921	5680.27	5069.7	123.075	1219.77	0	
326	0.303224	0.27873	3954	4241.8	4228.65	124.257	1219.77	0	
327	0.306121	0.195742	4749	4575.91	4482.42	197.736	1219.77	0	
328	0.26475	0.709456	1610	4848.33	4596.77	211.541	1219.77	0	
329	0.386916	0.0590141	3087	4297.32	5796.39	127.121	1219.77	0	
330	0.637753	0.282133	5469	4423.86	4437.7	180.731	1219.77	0	
331	0.378088	0.481457	3769	4356.27	5045.74	212.778	1219.77	0	
332	0.0268062	0.921255	5017	4444.29	4910.28	229.55	1219.77	0	
333	0.715712	0.272494	2360	4226.32	4157.21	110.996	1219.77	0	
334	0.0370698	0.719991	2391	4490.26	5244.75	228.086	1219.77	0	
335	0.153436	0.380217	5342	5141.36	4937.2	224.459	1219.77	0	
336	0.300201	0.468801	4535	4432.83	5341.83	211.281	1219.77	0	
337	0.45477	0.135002	2149	4328.34	5812.61	126.731	1219.77	0	
338	0.396706	0.169627	3547	4522.77	5532.4	193.145	1219.77	0	
339	0.433162	0.0829349	243	4766.98	5424.31	212.867	1219.77	0	
340	0.177263	0.178913	3703	4837.6	4551.48	202.358	1219.77	0	
341	0.168415	0.270509	1473	5497.16	4867.18	154.955	1219.77	0	
342	0.240593	0.088195	3257	4851.85	5253.31	236.95	1219.77	0	
343	0.851337	0.00732394	1723	4286.95	4242.2	132.625	1219.77	0	
344	0.303701	0.19165	4716	5382.08	4829.24	173.311	1219.77	0	
345	0.145032	0.807519	5287	4555.15	4904.03	244.176	1219.77	0	
346	0.634313	0.0777043	5125	4324.86	5564.02	167.36	1219.77	0	
347	0.896953	0.0650639	3255	4858.26	5241.4	238.135	1219.77	0	
348	0.165576	0.281787	3955	4235.57	4183.19	116.393	1219.77	0	
349	0.246977	0.538403	4396	4698.22	4600.33	219.989	1219.77	0	
350	0.133378	0.571774	1714	4413.3	4182.07	129.027	1219.77	0	
351	0.911691	0.0594757	4765	4559.8	4459.57	192.979	1219.77	0	
352	0.165438	0.361845	3959	4313.98	4136.96	115.778	1219.77	0	
353	0.408688	0.00788826	547	5120.02	4851.69	221.46	1219.77	0	
354	0.131686	0.171979	4711	5418.18	4930.51	176.353	1219.77	0	
355	0.400341	0.136921	5205	4338.62	4285.63	145.899	1219.77	0	
356	0.267434	0.489153	923	4320.9	5394.82	185.864	1219.77	0	
357	0.197202	0.669812	2299	4831.68	4475.81	183.731	1219.77	0	
358	0.0639524	0.822727	3589	5187.59	5226.77	200.836	1219.77	0	
359	0.0248061	0.685555	4158	4435.3	5094.5	227.83	1219.77	0	
360	0.342504	0.530146	966	4317.22	5083.39	202.662	1219.77	0	
361	0.363459	0.419065	4796	4351.28	4241.77	138.957	1219.77	0	
362	0.45229	0.544795	2811	5456.35	5100.44	166.601	1219.77	0	
363	0.148311	0.291941	1798	4494.38	5017.2	238.422	1219.77	0	
364	0.300001	0.0841572	1138	4467.07	5606.62	176.207	1219.77	0	
365	0.0617664	0.529718	819	4325.82	4395.96	161.919	1219.77	0	
366	0.498669	0.0990165	3335	4988.29	4672.1	212.058	1219.77	0	
367	0.059715	0.739806	1304	5426.72	5070.04	174.648	1219.77	0	
368	0.804987	0.06097	133	4238.41	4581.44	163.778	1219.77	0	
369	0.133953	0.656067	1727	4227.71	4280.05	129.207	1219.77	0	
370	0.21201	0.253003	1380	5384.77	5030.58	184.407	1219.77	0	
371	0.601801	0.0882418	2735	4346.17	5600.04	165.498	1219.77	0	
372	0.120563	0.362524	2732	4404.08	5641.04	165.272	1219.77	0	
373	0.235828	0.342468	3207	4425.02	4584.27	201.903	1219.77	0	
374	0.771265	0.00319989	981	4319.36	5458.18	179.22	1219.77	0	
375	0.375021	0.269945	4418	5139.91	4689.39	193.062	1219.77	0	
